ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,provenance,Family_name,Family_level_ID,Language_level_ID,level,lineage
sibe1251,Siberian Evenki,Eurasia,61.972,94.689,sibe1251,,NH_sibe1251.tsv,Tungusic,tung1282,even1259,dialect,tung1282/nort3147/west2427/even1259
sich1238,Sichuan Yi,Eurasia,28.1947,102.121,sich1238,,JLA_sich1238.tsv,Sino-Tibetan,sino1245,sich1238,language,sino1245/burm1265/lolo1265/lolo1267/nili1235/sout3212/niso1234/nucl1739/nasu1236
sici1248,Sicilian,Eurasia,37.5735,14.0414,sici1248,,MM_sici1248.tsv,Indo-European,indo1319,sici1248,language,indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/ital1286/ital1287
sici1249,Sìcìté Sénoufo,Africa,11.1789,-5.28932,sici1249,,CK_sici1249.tsv,Atlantic-Congo,atla1278,sici1249,language,atla1278/volt1241/nort3149/senu1239/nort3254/supy1238
sida1246,Sidamo,Africa,6.74176,38.3729,sida1246,,SVM_sida1246.tsv,Afro-Asiatic,afro1255,sida1246,language,afro1255/cush1243/east2699/high1285/sida1247/sida1248
siee1239,Sie,Papunesia,-18.8181,169.166,siee1239,,MM_siee1239.tsv,Austronesian,aust1307,siee1239,language,aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/sout2868/erro1239
sier1248,Sierra Negra Nahuatl,North America,18.45,-96.9,sier1248,,RHE_sier1248.tsv,Uto-Aztecan,utoa1244,sier1248,language,utoa1244/sout3136/cora1261/azte1234/east2720/tehu1243/tehu1244
sier1250,Sierra de Juárez Zapotec,North America,17.4219,-96.6191,sier1250,,JE_sier1250.tsv,Otomanguean,otom1299,sier1250,language,otom1299/east2557/popo1292/zapo1436/zapo1437/nucl1765/core1259/nort2987/sier1251
sika1261,Sikaiana,Papunesia,-8.378194,162.72952,sika1261,,NP_sika1261.tsv,Austronesian,aust1307,sika1261,language,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260
siks1238,Siksika,North America,49.0669,-113.109,siks1238,,CAO-EJ_siks1238.tsv,Algic,algi1248,siks1238,language,algi1248/algo1256
siku1242,Sikule,Papunesia,2.69113,95.9636,siku1242,,MM_siku1242.tsv,Austronesian,aust1307,siku1242,language,aust1307/mala1545/nort2829/nucl1463/ment1248/nias1241
sile1255,Sirva,Papunesia,-4.98243,145.225,sile1255,,EJ-TWI_sile1255.tsv,Nuclear Trans New Guinea,nucl1709,sile1255,language,nucl1709/mada1298/kala1403/sout3148/soge1235/sika1264
simb1256,Simbo,Papunesia,-8.26947,156.541,simb1256,,NP_simb1256.tsv,Austronesian,aust1307,simb1256,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/west2857/simb1260
sina1266,Sinaugoro,Papunesia,-9.79791,147.861,sina1266,,ED_sina1266.tsv,Austronesian,aust1307,sina1266,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/sina1272
sing1264,Northern Jinghpaw,Eurasia,27.296,95.606,sing1264,,BHR_sing1264.tsv,Sino-Tibetan,sino1245,sing1264,language,sino1245/brah1260/jing1259/jing1260
sini1242,Sininkere,Africa,13.7206,-0.78772,sini1242,,HS_sini1242.tsv,Mande,mand1469,sini1242,language,mand1469/west2780/samo1308/soni1257/soni1258
sion1247,Siona-Tetete,South America,0.31733,-76.0237,sion1247,,CB-PE-AS_sion1247.tsv,Tucanoan,tuca1253,sion1247,language,tuca1253/west2784/napo1243/sion1248/sion1249
sioo1240,Sio,Papunesia,-5.96037,147.353,sioo1240,,NP_sioo1240.tsv,Austronesian,aust1307,sioo1240,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243
sira1267,Sirayaic,Papunesia,22.9777,120.315,sira1267,,JG_sira1267.tsv,Austronesian,aust1307,sira1267,language,aust1307/east2493
siri1273,Sirionó,South America,-15.5298,-63.9688,siri1273,,RHE_siri1273.tsv,Tupian,tupi1275,siri1273,language,tupi1275/mawe1252/awet1245/tupi1276/sout3271/tupi1278/wara1305/siri1279
siri1274,Siriano,South America,0.436515,-70.184,siri1274,,RHE_siri1274.tsv,Tucanoan,tuca1253,siri1274,language,tuca1253/east2698/west2789/cube1243/yupu1234/siri1280
siro1249,Siroi,Papunesia,-5.52893,145.994,siro1249,,MD-GR-RSI_siro1249.tsv,Nuclear Trans New Guinea,nucl1709,siro1249,language,nucl1709/mada1298/raic1241/kabe1245
sirz1237,Amuzgu-Shiri,Eurasia,42.171599,47.332115,sirz1237,,NH_sirz1237.tsv,Nakh-Daghestanian,nakh1245,sout3261,dialect,nakh1245/dagh1238/darg1242/sout3260/sout3261
sisi1250,Sisiqa,Papunesia,-7.0,156.83,sisi1250,,MD-GR-RSI_sisi1250.tsv,Austronesian,aust1307,sisi1250,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/east2760/sout3208
situ1238,Situ,Eurasia,31.590536,102.660664,situ1238,,RHA_situ1238.tsv,Sino-Tibetan,sino1245,situ1238,language,sino1245/burm1265/naqi1236/qian1263/rgya1241/core1262
sius1254,Siuslaw,North America,42.5111,-124.379,sius1254,,HPG_sius1254.tsv,,,sius1254,language,
siwa1245,Siwai,Papunesia,-6.6429,155.452,siwa1245,,MD-GR-RSI_siwa1245.tsv,South Bougainville,sout2948,siwa1245,language,sout2948/buin1247
siwi1239,Siwi,Africa,29.200415,25.519627,siwi1239,,NB_siwi1239.tsv,Afro-Asiatic,afro1255,siwi1239,language,afro1255/berb1260/grea1296/siwi1238
siwu1238,Siwu,Africa,7.23811,0.44362,siwu1238,,HS_siwu1238.tsv,Atlantic-Congo,atla1278,siwu1238,language,atla1278/volt1241/kwav1236/nato1234/lele1262/lele1263
siyi1240,Sizang Chin,Eurasia,23.8192,93.6884,siyi1240,,MJ_siyi1240.tsv,Sino-Tibetan,sino1245,siyi1240,language,sino1245/kuki1245/kuki1246/peri1260/nort3179/siza1239
skol1241,Skolt Saami,Eurasia,68.8326,29.7204,skol1241,,RK_skol1241.tsv,Uralic,ural1272,skol1241,language,ural1272/saam1281/east2324/main1280
slov1268,Slovenian,Eurasia,46.2543,14.7766,slov1268,,MM_slov1268.tsv,Indo-European,indo1319,slov1268,language,indo1319/clas1257/balt1263/slav1255/sout3147/west2804
sobe1238,Sobei,Papunesia,-1.86998,138.75,sobe1238,,JRI_sobe1238.tsv,Austronesian,aust1307,sobe1238,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/sarm1241/sarm1242/sobe1239/sobe1240
soch1239,Sochiapam Chinantec,North America,17.7985,-96.6079,soch1239,,JG_soch1239.tsv,Otomanguean,otom1299,soch1239,language,otom1299/west2783/otop1241/chin1484/cent2365/nort3349/chin1486
soga1242,Soga,Africa,0.40456,33.3942,soga1242,,ER_soga1242.tsv,Atlantic-Congo,atla1278,soga1242,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2841/nort3220/soga1244
soli1239,Soli,Africa,-15.5213,28.7934,soli1239,,ML_soli1239.tsv,Atlantic-Congo,atla1278,soli1239,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/bota1239/lenj1247
soma1255,Somali,Africa,4.778704,45.152856,soma1255,,SVM_soma1255.tsv,Afro-Asiatic,afro1255,soma1255,language,afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/east2653
soni1259,Soninke,Africa,13.1273,-11.7178,soni1259,,HS_soni1259.tsv,Mande,mand1469,soni1259,language,mand1469/west2780/samo1308/soni1257/soni1258
sons1242,Sonsorol,Papunesia,5.328596,132.221282,sons1242,,DP_sons1242.tsv,Austronesian,aust1307,sons1242,language,aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/truk1243/west2855/sons1245
sooo1254,Sô,Eurasia,16.9081,105.001,sooo1254,,JG_sooo1254.tsv,Austroasiatic,aust1305,sooo1254,language,aust1305/katu1271/west1492/brou1236/west2870
sooo1256,Soo,Africa,2.58367,34.7595,sooo1256,,SVM_sooo1256.tsv,Kuliak,kuli1252,sooo1256,language,kuli1252/ngan1305
sora1254,Sora,Eurasia,19.1213,84.19,sora1254,,TWI_sora1254.tsv,Austroasiatic,aust1305,sora1254,language,aust1305/mund1335/sora1255/sora1256
sout1528,Serbian-Croatian-Bosnian,Eurasia,44.15,18.81,sout1528,,MM_sout1528.tsv,Indo-European,indo1319,sout1528,language,indo1319/clas1257/balt1263/slav1255/sout3147/west2804
sout1549,Southeastern Kolami,Eurasia,19.6908,78.5936,sout1549,,JI-NK_sout1549.tsv,Dravidian,drav1251,sout1549,language,drav1251/cent2227/kola1242
sout2649,Southern Pashto,Eurasia,37.17,68.25,sout2649,,VG_sout2649.tsv,Indo-European,indo1319,sout2649,language,indo1319/clas1257/indo1320/iran1269/pash1269/nucl1276
sout2674,South Saami,Eurasia,62.8801,13.7006,sout2674,,RK_sout2674.tsv,Uralic,ural1272,sout2674,language,ural1272/saam1281/west2390/sout3150
sout2715,Southern Ghale,Eurasia,28.106,84.8511,sout2715,,BHR_sout2715.tsv,Sino-Tibetan,sino1245,sout2715,language,sino1245/bodi1256/kaik1248/ghal1247/ghal1246
sout2728,Southern Qiang,Eurasia,31.5392,103.384,sout2728,,BHR_sout2728.tsv,Sino-Tibetan,sino1245,sout2728,language,sino1245/burm1265/naqi1236/qian1263/qian1264
sout2729,Southern Pumi,Eurasia,27.8408,100.622,sout2729,,ML_sout2729.tsv,Sino-Tibetan,sino1245,sout2729,language,sino1245/burm1265/naqi1236/qian1263/pumi1242
sout2730,Southern Bai,Eurasia,25.519,100.289,sout2730,,MY_sout2730.tsv,Sino-Tibetan,sino1245,sout2730,language,sino1245/macr1275/caij1235/baic1239/sout3254
sout2741,Southern Dong,Eurasia,25.8874,109.222,sout2741,,JC_sout2741.tsv,Tai-Kadai,taik1256,sout2741,language,taik1256/kamt1241/kams1241/mula1252/kami1255
sout2782,South Fali,Africa,9.51408,13.6164,sout2782,,RK_sout2782.tsv,Atlantic-Congo,atla1278,sout2782,language,atla1278/volt1241/unun9902/adam1254
sout2797,Southern Toussian,Africa,10.877,-4.65678,sout2797,,NL_sout2797.tsv,Atlantic-Congo,atla1278,sout2797,language,atla1278/volt1241/nort3149/gura1261/tusi1238
sout2807,Southern Sotho,Africa,-28.78,27.89,sout2807,,ML_sout2807.tsv,Atlantic-Congo,atla1278,sout2807,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/sout3180/soth1250/soth1251/soth1248/soth1252/seso1234
sout2826,Southern Grebo,Africa,4.47607,-7.56872,sout2826,,KS_sout2826.tsv,Kru,krua1234,sout2826,language,krua1234/west2485/greb1257/greb1256
sout2856,South Efate,Papunesia,-17.7006,168.377,sout2856,,JLA_sout2856.tsv,Austronesian,aust1307,sout2856,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/epie1239/efat1236/sout3196
sout2857,Nahavaq,Papunesia,-16.5116,167.477,sout2857,,JN_sout2857.tsv,Austronesian,aust1307,sout2857,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/sout3197
sout2859,Southeast Ambrym,Papunesia,-16.2975,168.211,sout2859,,JN_sout2859.tsv,Austronesian,aust1307,sout2859,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/ambr1240
sout2869,Southwest Tanna,Papunesia,-19.57953,169.35603,sout2869,,JW_sout2869.tsv,Austronesian,aust1307,sout2869,language,aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/sout2868/tann1242/sout3195
sout2895,South Nuaulu,Papunesia,-3.23411,129.148,sout2895,,JY_sout2895.tsv,Austronesian,aust1307,sout2895,language,aust1307/mala1545/cent2237/cent2245/cent2254/east2466/nunu1252/pata1263/nuau1240
sout2896,Eastern Atadei,Papunesia,-8.49783,123.531,sout2896,,JRI_sout2896.tsv,Austronesian,aust1307,sout2896,language,aust1307/mala1545/cent2237/cent2245/bima1248/flor1239/lama1294/levu1240
sout2912,Coastal-Virac Bikol,Papunesia,13.6989,124.29,sout2912,,JG_sout2912.tsv,Austronesian,aust1307,sout2912,language,aust1307/mala1545/grea1284/cent2246/biko1240/coas1315
sout2918,Southern Sama,Papunesia,4.755836,119.483887,sout2918,,DP_sout2918.tsv,Austronesian,aust1307,sout2918,language,aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242/inne1244
sout2949,Southern Kiwai,Papunesia,-8.64889,143.244,sout2949,,MD-GR-RSI_sout2949.tsv,Kiwaian,kiwa1251,sout2949,language,kiwa1251
sout2954,Southern Amami-Oshima,Eurasia,28.1955,129.285,sout2954,,NH_sout2954.tsv,Japonic,japo1237,sout2954,language,japo1237/ryuk1243/nort3255/amam1245/nucl1644/oshi1235
sout2956,Southern Haida,North America,53.2616,-132.008,sout2956,,BHR_sout2956.tsv,Haida,haid1248,sout2956,language,haid1248
sout2959,South Slavey,North America,59.8794,-117.047,sout2959,,BHR_sout2959.tsv,Athabaskan-Eyak-Tlingit,atha1245,sout2959,language,atha1245/atha1246/atha1247/nort3354/hare1243/slav1253
sout2976,Southeastern Tepehuan,North America,23.1584,-103.983,sout2976,,RHE_sout2976.tsv,Uto-Aztecan,utoa1244,sout2976,language,utoa1244/sout3136/tepi1240/tepe1281/sout2975
sout2985,Southern Sierra Miwok,North America,38.2363,-120.507,sout2985,,BHR_sout2985.tsv,Miwok-Costanoan,miwo1274,sout2985,language,miwo1274/miwo1275/east2546/sier1249
sout2989,Southern Lengua,South America,-23.427556,-57.945626,sout2989,,JE-HS_sout2989.tsv,Lengua-Mascoy,leng1261,sout2989,language,leng1261/leng1262
sout2994,Southern Nambikuára,South America,-14.3707,-59.5187,sout2994,,AR_sout2994.tsv,Nambiquaran,namb1299,sout2994,language,namb1299/namb1300
sout2996,Southern Aymara,South America,-17.1417,-70.3442,sout2996,,MP-JVE_sout2996.tsv,Aymaran,ayma1253,sout2996,language,ayma1253/nucl1667
sout3236,Southern Gumuz,Africa,9.98,35.51,sout3236,,LR_sout3236.tsv,Gumuz,gumu1250,sout3236,language,gumu1250/daat1235
sout3262,Southern Selkup,Eurasia,58.6626,85.8581,sout3262,,RK_sout3262.tsv,Uralic,ural1272,selk1253,dialect,ural1272/samo1298/kama1376/selk1253/kety1234
sril1245,Sri Lanka Malay,Eurasia,6.91603,79.864,sril1245,,JLA_sril1245.tsv,Austronesian,aust1307,sril1245,language,aust1307/mala1545/mala1536/nort3170/mala1538/vehi1234
stan1289,Catalan,Eurasia,41.453,1.569,stan1289,,MM_stan1289.tsv,Indo-European,indo1319,stan1289,language,indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/sout3183
stan1290,French,Eurasia,48.0,2.0,stan1290,,BHR_stan1290.tsv,Indo-European,indo1319,stan1290,language,indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/nort3208/gall1280/oila1234/cent2283/macr1273/glob1239
stan1293,English,Eurasia,53.0,-1.0,stan1293,,JG-JLA-IC_stan1293.tsv,Indo-European,indo1319,stan1293,language,indo1319/clas1257/germ1287/nort3152/west2793/nort3175/angl1264/angl1265/late1254/merc1242/macr1271
stan1306,Standard Malay,Eurasia,3.08896,101.699,stan1306,,JG_stan1306.tsv,Austronesian,aust1307,stan1306,language,aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/stan1327
stan1318,Standard Arabic,Eurasia,27.9625,43.8525,stan1318,,NB_stan1318.tsv,Afro-Asiatic,afro1255,stan1318,language,afro1255/semi1276/west2786/cent2236/arab1394/arab1395
suab1238,Suabo,Papunesia,-2.07971,132.157,suab1238,,MD-GR-RSI_suab1238.tsv,Inanwatan,inan1242,suab1238,language,inan1242
suba1238,Suba,Africa,-0.95719,34.1033,suba1238,,ER_suba1238.tsv,Atlantic-Congo,atla1278,suba1238,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/east2750/nyan1318/nort3227
suda1237,South Sudanese Creole Arabic,Africa,5.654,28.774,suda1237,,NB_suda1237.tsv,Afro-Asiatic,afro1255,suda1237,language,afro1255/semi1276/west2786/cent2236/arab1394/arab1395/egyp1251/egyp1254/suda1235
sude1239,Sudest,Papunesia,-11.5229,153.488,sude1239,,NP_sude1239.tsv,Austronesian,aust1307,sude1239,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/nimo1245
suen1241,Suena,Papunesia,-7.76339,147.534,suen1241,,MD-GR-RSI_suen1241.tsv,Nuclear Trans New Guinea,nucl1709,suen1241,language,nucl1709/bina1276/bina1279/nort2909
suku1259,Suku,Africa,-5.76495,17.7736,suku1259,,JN_suku1259.tsv,Atlantic-Congo,atla1278,suku1259,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/yaka1278
suku1261,Sukuma,Africa,-3.16082,32.8765,suku1261,,AH_suku1261.tsv,Atlantic-Congo,atla1278,suku1261,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/suku1274/nyam1286
suku1272,Sukur,Africa,10.8933,13.6437,suku1272,,HH_suku1272.tsv,Afro-Asiatic,afro1255,suku1272,language,afro1255/chad1250/bium1280/sout3145
sulk1246,Sulka,Papunesia,-5.03471,151.891,sulk1246,,MD-GR-RSI_sulk1246.tsv,,,sulk1246,language,
sume1241,Sumerian,Eurasia,31.3,45.6667,sume1241,,GB_sume1241.tsv,,,sume1241,language,
sumi1235,Sumi Naga,Eurasia,25.9996,94.4235,sumi1235,,JV_sumi1235.tsv,Sino-Tibetan,sino1245,sumi1235,language,sino1245/kuki1245/anga1312/anga1286/reng1253
sund1252,Sundanese,Papunesia,-6.89708,107.106,sund1252,,TY_sund1252.tsv,Austronesian,aust1307,sund1252,language,aust1307/mala1545/mala1536/sund1251
sunw1242,Sunwar,Eurasia,27.5201,86.2476,sunw1242,,EJ_sunw1242.tsv,Sino-Tibetan,sino1245,sunw1242,language,sino1245/hima1249/maha1306/kira1253/west2424/nort2730
supy1237,Supyire Senoufo,Africa,11.632,-5.87709,supy1237,,CK_supy1237.tsv,Atlantic-Congo,atla1278,supy1237,language,atla1278/volt1241/nort3149/senu1239/nort3254/supy1238
surg1248,Surgut Khanty,Eurasia,61.25,73.35,surg1248,,RK_surg1248.tsv,Uralic,ural1272,surg1248,language,ural1272/khan1279/east2774
surs1246,Sursurunga,Papunesia,-3.99078,152.768,surs1246,,NP_surs1246.tsv,Austronesian,aust1307,surs1246,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234
suru1261,Suruí Do Pará,South America,-5.9271,-48.588,suru1261,,MM_suru1261.tsv,Tupian,tupi1275,suru1261,language,tupi1275/mawe1252/awet1245/tupi1276/tupi1279/tupi1284
suru1262,Suruí,South America,-11.0989,-61.2818,suru1262,,CB-PE-AS_suru1262.tsv,Tupian,tupi1275,suru1262,language,tupi1275/mond1266
susu1250,Susu,Africa,10.4046,-13.3628,susu1250,,JP_susu1250.tsv,Mande,mand1469,susu1250,language,mand1469/west2780/mand1431/cent2047/susu1249
swah1253,Swahili,Africa,-8.25605,37.624,swah1253,,AH_swah1253.tsv,Atlantic-Congo,atla1278,swah1253,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/coas1317/saba1282/swah1254/momb1256
swed1254,Swedish,Eurasia,59.800634,17.389526,swed1254,,SR_swed1254.tsv,Indo-European,indo1319,swed1254,language,indo1319/clas1257/germ1287/nort3152/nort3160/nort3266/east2780/east2781
taba1263,Tabaru,Papunesia,1.46563,127.633,taba1263,,JLA_taba1263.tsv,North Halmahera,nort2923,taba1263,language,nort2923/nort2924/main1282
tabo1241,Tabo,Papunesia,-8.09387,143.305,tabo1241,,RHE_tabo1241.tsv,,,tabo1241,language,
tafi1243,Tafi,Africa,6.79522,0.39875,tafi1243,,SVM_tafi1243.tsv,Atlantic-Congo,atla1278,tafi1243,language,atla1278/volt1241/kwav1236/kato1245/avat1243/nyan1316
taga1270,Tagalog,Papunesia,14.06,121.747,taga1270,,MD-GR-RSI_taga1270.tsv,Austronesian,aust1307,taga1270,language,aust1307/mala1545/grea1284/cent2246/taga1280/taga1269
taga1272,Tagabawa,Papunesia,6.9712,125.175,taga1272,,JE_taga1272.tsv,Austronesian,aust1307,taga1272,language,aust1307/mala1545/grea1284/mano1276/cent2255/sout2913
tagb1258,Tagbanwa,Papunesia,9.54263,118.497,tagb1258,,JY_tagb1258.tsv,Austronesian,aust1307,tagb1258,language,aust1307/mala1545/grea1284/pala1354/nort3185
tagi1241,Tagin,Eurasia,27.986064,94.221711,tagi1241,,JK-EJ_tagi1241.tsv,Sino-Tibetan,sino1245,tagi1241,language,sino1245/macr1268/tani1259/prew1234/west2797/suba1255/bang1372
tago1246,Tagoi,Africa,12.0346,30.9306,tago1246,,HH_tago1246.tsv,Rashad,rash1249,tago1246,language,rash1249
tagw1240,Tagwana Senoufo,Africa,8.67053,-5.17372,tagw1240,,ER_tagw1240.tsv,Atlantic-Congo,atla1278,tagw1240,language,atla1278/volt1241/nort3149/senu1239/sout3153/tagb1262
taha1241,Tahaggart Tamahaq,Africa,22.5908,8.73169,taha1241,,NP_taha1241.tsv,Afro-Asiatic,afro1255,taha1241,language,afro1255/berb1260/tuar1240
tahi1242,Tahitian,Papunesia,-17.6485,-149.45,tahi1242,,NP_tahi1242.tsv,Austronesian,aust1307,tahi1242,language,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062/tahi1244
taia1239,Taiap,Papunesia,-4.05047,144.506,taia1239,,CAO_taia1239.tsv,,,taia1239,language,
taib1242,Taibei Hokkien,Eurasia,25.0853403,121.4231642,taib1242,,JLA_taib1242.tsv,Sino-Tibetan,sino1245,minn1241,dialect,sino1245/sini1245/minn1248/coas1318/minn1241/hokk1242
tain1253,Tainae,Papunesia,-7.40306,145.682,tain1253,,MD-GR-RSI_tain1253.tsv,Angan,anga1289,tain1253,language,anga1289/nucl1763/sout3130/tain1255
tain1254,Taino,North America,18.2836,-66.8042,tain1254,,SD_tain1254.tsv,Arawakan,araw1281,tain1254,language,araw1281/cari1281/anti1247
taji1246,Tajio,Papunesia,-0.31553,120.01,taji1246,,RHA_taji1246.tsv,Austronesian,aust1307,taji1246,language,aust1307/mala1545/cele1242/grea1299/tomi1242/sout2925
take1257,Takelma,North America,42.423,-123.452,take1257,,JG_take1257.tsv,,,take1257,language,
taki1248,Takia,Papunesia,-4.69057,145.975,taki1248,,MD-GR-RSI_taki1248.tsv,Austronesian,aust1307,taki1248,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/belr1234/bell1262/nucl1510
taku1257,Takuu,Papunesia,-4.773094,157.032085,taku1257,,NP_taku1257.tsv,Austronesian,aust1307,taku1257,language,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/cent2299/taku1258
tali1259,Talise,Papunesia,-9.76764,160.231,tali1259,,NP_tali1259.tsv,Austronesian,aust1307,tali1259,language,aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/guad1241/sout2854
tama1331,Tama (Chad),Africa,14.332,21.9951,tama1331,,RK_tama1331.tsv,Tamaic,tama1329,tama1331,language,tama1329/tama1330/tama1368
tama1365,Tamasheq,Africa,14.2038,-2.41269,tama1365,,NP_tama1365.tsv,Afro-Asiatic,afro1255,tama1365,language,afro1255/berb1260/tuar1240/sout3263
tamb1254,Tambunan Dusun,Papunesia,5.68284,116.373,tamb1254,,JLA_tamb1254.tsv,Austronesian,aust1307,tamb1254,language,aust1307/mala1545/nort3253/sout3154/grea1293/dusu1277/kada1292/sugu1244
tami1289,Tamil,Eurasia,10.520219,78.825989,tami1289,,TWE_tami1289.tsv,Dravidian,drav1251,tami1289,language,drav1251/sout3133/sout3138/tami1291/tami1292/tami1293/tami1294/tami1297/tami1298/tami1299/tami1300
tami1290,Tami,Papunesia,-6.70017,147.732,tami1290,,KSA_tami1290.tsv,Austronesian,aust1307,tami1290,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243
tane1237,Tanema,Papunesia,-11.68,166.97,tane1237,,NP_tane1237.tsv,Austronesian,aust1307,tane1237,language,aust1307/mala1545/cent2237/east2712/ocea1241/temo1244/utup1237
